"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"","6365bdba-2c81-490d-bbe9-8bb274a912c4","","","","","","6016E1AFE84F4_S","Size","S","","","","","","","","","","","28.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","7a14e555-ed58-447c-baf6-5cf92785f092","","","","","","6016E1AFE84F4_M","Size","M","","","","","","","","","","","28.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6847d89f-0d66-48bb-84e3-66e7aebd49cc","","","","","","6016E1AFE84F4_L","Size","L","","","","","","","","","","","28.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","62734c81-221e-4b0b-aa15-aa67f56e053e","","","","","","6016E1AFE84F4_XL","Size","XL","","","","","","","","","","","28.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6016e20fe160ad359ad85bb9","77db5af7-7870-46fd-9844-460df5c08cc0","PHYSICAL","shop-all","abstract-waves-womens-athletic-tee","Abstract Waves Women's Athletic Tee","<p class="""">This athletic tee combines the best of both worlds, comfort, and style. The sports mesh fabric anti-microbial qualities and wicks away moisture to keep any athlete dry and comfortable during their active day. It's also just as comfy wearing around the house. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available. <br>• MaxDri moisture management &amp; MicroBlok anti-microbial fabric<br>• Very soft four-way stretch sports mesh fabric <br>• Comfortable fit<br>• Overlock and coverstitch<br>• Printed, cut, and hand-sewn by our expert in-house team<br>• Fabric: 92% polyester, 8% spandex to move when you do<br><br>*Garments tend to run a little small, consider sizing up one size<br><br>**Please note that contact with rough surfaces and velcro fasteners should be avoided since they can pull out the white fibers in the fabric, damaging the shirts’ appearance.</p>","6016E20E2AFCD_XS","Size","XS","","","","","","","","","","","40.50","0.00","No","Unlimited","/womens-plus-sizes, /womens-tops, /abstract-waves","sportswear, activewear, fitness wear, streetwear, loungewear, women's tee shirt, women's summer top, sleeveless shirt, summer shirt, women's tshirt, women's top, t-shirt","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a87e4da388b185d69d8d4/1613400039652/all-over-print-womens-athletic-t-shirt-white-front-60159c7a21938.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a87e9157b8c4fb557d6e4/1613400045620/all-over-print-womens-athletic-t-shirt-white-left-60159c7a21a98.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a87ec09d4e815e34bf1ba/1613400048770/all-over-print-womens-athletic-t-shirt-white-right-60159c7a21a47.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a87ef9c6fb3465e2d65b7/1613400052793/all-over-print-womens-athletic-t-shirt-white-back-60159c7a2199f.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a87f210a23e723d3719f7/1613400054953/all-over-print-womens-athletic-t-shirt-white-front-60159c7a2184e.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60183ff99881486731e7829c/1612201980633/athletic+tee.png"
"","45d2ffb2-4e4f-49bc-9aef-efb87ab02dc6","","","","","","6016E20E2AFCD_S","Size","S","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","a6f7b52a-bd06-4071-bea4-ed0d9f9626c7","","","","","","6016E20E2AFCD_M","Size","M","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c7501985-b44d-403b-b409-119ebe7e0095","","","","","","6016E20E2AFCD_L","Size","L","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","91cde40e-2ce3-4799-af3d-e37228785327","","","","","","6016E20E2AFCD_XL","Size","XL","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","5c589e61-8dee-439c-b3e9-f6b5db187184","","","","","","6016E20E2AFCD_2XL","Size","2XL","","","","","","","","","","","42.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","00c601ce-d99c-49b4-be92-fa59c04dc556","","","","","","6016E20E2AFCD_3XL","Size","3XL","","","","","","","","","","","42.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6016e4aa6a5c370c90890a98","fb6935d6-0d09-484e-8941-0719e5910ee4","PHYSICAL","shop-all","abstract-waves-hoodie","Abstract Waves Hoodie","<p class="""">This comfy unisex hoodie has a soft outside with a vibrant print and an even softer brushed fleece inside. The hoodie has a relaxed fit, and it's perfect for wrapping yourself into on a chilly evening. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available. <br>• Soft cotton-feel fabric face<br>• Brushed fleece fabric inside<br>• Double-lined hood with design on both sides with drawstring<br>• Unisex style<br>• Overlock seams<br>• Printed, cut, and hand-sewn by our expert in-house team<br>• Fabric: 70% polyester, 27% cotton, 3% elastane to move when you do<br><br>*Garments tend to run a little small, consider sizing up one size</p>","6016E4A974BF4_XS","Size","XS","","","","","","","","","","","56.00","0.00","No","Unlimited","/womens-plus-sizes, /womens-tops, /abstract-waves","sportswear, activewear, fitness wear, streetwear, loungewear, women's hoodie, women's sweatshirt, sweatshirt, hoodie for women, casual wear, women's casual wear, printed hoodie","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a834bda388b185d6955bc/1613398862436/abstract+waves-hoodie-white-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a834f42da9410c17dc660/1613398872634/abstract+waves-hoodie-white-left.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a835219a0c259fa89f732/1613398870435/abstract+waves-hoodie-white-right.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8357da388b185d69560c/1613398874802/abstract+waves-hoodie-white-back.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a83404de25f0bd18fe195/1613398850879/hoodie.png"
"","05157f7a-9dd7-40b4-94d5-816f6c1e9859","","","","","","6016E4A974BF4_S","Size","S","","","","","","","","","","","56.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e5203378-0be9-49f4-94b3-a2918c7e9434","","","","","","6016E4A974BF4_M","Size","M","","","","","","","","","","","56.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","69a33209-da4d-459a-b3b1-1540b33a7726","","","","","","6016E4A974BF4_L","Size","L","","","","","","","","","","","56.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f924339b-3da8-426b-b819-8a49edcf8517","","","","","","6016E4A974BF4_XL","Size","XL","","","","","","","","","","","56.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f125fccd-95a8-4b47-ada5-c3eba2753d0a","","","","","","6016E4A974BF4_2XL","Size","2XL","","","","","","","","","","","58.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","dce0d638-b45b-46f2-a431-a2038a05f254","","","","","","6016E4A974BF4_3XL","Size","3XL","","","","","","","","","","","58.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6016e65f6a5c370c90890b14","c27d27e5-df00-461b-b41d-bf46a4f62ec5","PHYSICAL","shop-all","abstract-waves-yoga-leggings","Abstract Waves Yoga Leggings","<p class="""">Leggings might just be the most comfortable piece of clothing ever invented, and these yoga leggings are the epitome of comfort and ease. The soft fabric, wide elastic waistband, and flattering fit mean that these leggings are perfect for evening runs, lounging on the couch, and everything in between. Each pair of leggings is hand-cut and sewn in-house after printing and has a small inner pocket sewn into the waistband seam. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available.<br>• This fabric has a 38-40 UPF (ultraviolet protection factor)<br>• Material has a four-way stretch, so fabric stretches and recovers on the cross and lengthwise grains<br>• Made with a smooth and comfortable micro-fiber yarn<br>• Flat seam, cover stitch<br>• Raised waistband with an inner pocket sewn in<br>• Soft, 0.25"" wide, clear elastic in the waistband for extra comfort<br>• Printed, cut, and hand-sewn by our in-house team<br>• Fabric: 82% polyester/18% spandex to move when you do<br><br>*Garments tend to run a little small, consider sizing up one size<br><br>**Please note that contact with rough surfaces and velcro fasteners should be avoided since they can pull out the white fibers in the fabric, damaging the leggings’ appearance.</p>","6016E65EB9809_XS","Size","XS","","","","","","","","","","","42.00","0.00","No","Unlimited","/womens-bottoms, /abstract-waves","sportswear, activewear, gym wear, yoga gear, fitness wear, leggings for women, leggings for girls, workout, streetwear, stretch pants, casual wear, pants for women","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8a3a10a23e723d37518a/1613400637741/abstract+waves-yoga-leggings-white-front-2.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8a41e5d7be134f1dd6b6/1613400645724/abstract+waves-yoga-leggings-white-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8a47d7c47337a71f8c6f/1613400651086/abstract+waves-yoga-leggings-white-front-3.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8a4efcd7254f1bbab47b/1613400657891/abstract+waves-yoga-leggings-white-right-fron.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8a56275c2b39ebe2ce89/1613400667985/abstract+waves-yoga-leggings-white-left-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8a5bc165a2198dda5c05/1613400671927/abstract+waves-yoga-leggings-white-front-1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8a658c47436671496b25/1613400680089/abstract+waves-yoga-leggings-white-back.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184018519cc03c6f999f59/1612202009952/yoga+leggings.png"
"","3a31b0ab-fef5-4c93-8b44-bf9477bebb81","","","","","","6016E65EB9809_S","Size","S","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","9f99dabb-d7e2-4112-83a5-2f0bec77a15d","","","","","","6016E65EB9809_M","Size","M","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c89ae7e0-4ee1-4dc1-91f5-6ef42730300d","","","","","","6016E65EB9809_L","Size","L","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e911c1f2-61e6-4772-be6e-c8d071244cd6","","","","","","6016E65EB9809_XL","Size","XL","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6016e774e160ad359ad85cf4","07657fb8-22d9-4f2e-be4b-07ec1121d7d4","PHYSICAL","shop-all","abstract-waves-leggings","Abstract Waves Leggings","<p class="""">Leggings might just be the most comfortable piece of clothing ever invented, and these leggings are the epitome of comfort and ease. The soft fabric, wide elastic waistband, and flattering fit mean that these leggings are perfect for evening runs, lounging on the couch, or everything in between. Each pair of leggings is hand-cut and sewn in-house after printing. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available. <br>• Fabric weight: 6.61 oz/yd² (224 g/m²)<br>• This fabric has a 38-40 UPF (ultraviolet protection factor)<br>• Overlock and cover stitch<br>• Elastic waistband<br>• Four-way stretch, which means fabric stretches and recovers both on the cross and lengthwise grains<br>• Printed, cut, and hand-sewn by our in-house team<br>• Made of a microfiber yarn, which is smooth and comfortable<br>• Fabric: 82% polyester, 18% spandex to move when you do<br><br>*Garments tend to run a little small, consider sizing up one size<br><br>**Please note that contact with rough surfaces and velcro fasteners should be avoided since they can pull out the white fibers in the fabric, damaging the leggings’ appearance.</p>","6016E773859F4_XS","Size","XS","","","","","","","","","","","36.50","0.00","No","Unlimited","/womens-bottoms, /abstract-waves","sportswear, activewear, gym wear, fitness, fitness wear, gym fashion, workout gear, streetwear, stretch pants, lounge wear","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a83ca42da9410c17dcdba/1613398990226/abstract+waves-leggings-white-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a83d0b2afaf41bc58057d/1613398998057/abstract+waves-leggings-white-front-1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a83d9275c2b39ebe22339/1613399007529/abstract+waves-leggings-white-back-1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a83dc378d1c2462320785/1613399009900/abstract+waves-leggings-white-back.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a83e8eb1147168bb52bee/1613399020695/abstract+waves-leggings-white-front-2..jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a840b3864731411d9ef79/1613399053265/leggings.png"
"","a7b4d96b-da04-4db9-be1a-3c402d688154","","","","","","6016E773859F4_S","Size","S","","","","","","","","","","","36.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f9a57bec-2445-4c99-aa14-5cb59985e8bf","","","","","","6016E773859F4_M","Size","M","","","","","","","","","","","36.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","472d75c3-c4f4-4f46-93dc-214ad0aa060f","","","","","","6016E773859F4_L","Size","L","","","","","","","","","","","36.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","660c692e-0ae6-4143-8396-97422f47cb73","","","","","","6016E773859F4_XL","Size","XL","","","","","","","","","","","36.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6016e8cb6a5c370c90890be2","400261df-97bb-4e78-9c58-6b7404d38e58","PHYSICAL","shop-all","abstract-waves-plus-size-leggings","Abstract Waves Plus Size Yoga Leggings","<p class="""">Leggings might just be the most comfortable piece of clothing ever invented, and these plus size yoga leggings are the epitome of comfort and ease. The soft fabric, wide elastic waistband, and flattering fit mean that these leggings are perfect for evening runs, lounging on the couch, and everything in between. Each pair of leggings is hand-cut and sewn in-house after printing. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available. <br>• This fabric has a 38-40 UPF (ultraviolet protection factor)<br>• Overlock and cover stitch<br>• 1"" wide elastic waistband for extra comfort<br>• Four-way stretch, which means fabric stretches and recovers both on the cross and lengthwise grains<br>• Printed, cut, and hand-sewn by our in-house team<br>• Made of a microfiber yarn, which is smooth and comfortable<br>• Fabric: 82% polyester, 18% spandex to move when you do<br><br>*Garments tend to run a little small, consider sizing up one size<br><br>**Please note that contact with rough surfaces and velcro fasteners should be avoided since they can pull out the white fibers in the fabric, damaging the leggings’ appearance.</p>","6016E8CA83EFD_2XL","Size","2XL","","","","","","","","","","","42.00","0.00","No","Unlimited","/womens-bottoms, /abstract-waves","sportswear, activewear, gym wear, plus size yoga gear, fitness wear, leggings plus size, plus size yoga pants, streetwear, plus stretch pants, casual wear, plus-size pants","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60299eb972b8683243641df0/1613340349003/abstract+waves-plus-size-leggings-white-front-1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60299ebc9b92b8400e2456e3/1613340351930/abstract+waves-plus-size-leggings-white-back-1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60299ec0378d1c2462245a31/1613340356452/abstract+waves-plus-size-leggings-white-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60299ec5e785d50698e438b0/1613340360993/abstract+waves-plus-size-leggings-white-left.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60299ec87808c5425d1f434d/1613340363873/abstract+waves-plus-size-leggings-white-right.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60299ece5246cb1b629b467d/1613340370380/abstract+waves-plus-size-leggings-white-back.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60299e7af0571f68b0ff2c1b/1613340288240/plus+size+yoga+leggings.png"
"","86d5663b-a2cb-4210-a23c-21694cd713e9","","","","","","6016E8CA83EFD_3XL","Size","3XL","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","71db0c13-b581-448f-9f41-b0dba30cedce","","","","","","6016E8CA83EFD_4XL","Size","4XL","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","09585f9b-f2cd-4760-9f9f-05b2212a8851","","","","","","6016E8CA83EFD_5XL","Size","5XL","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f1a557a6-dcb8-4f0f-9d1c-0b51becdc1cb","","","","","","6016E8CA83EFD_6XL","Size","6XL","","","","","","","","","","","42.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6016e9eb0d9e4f27e3288b1b","f1b1e37d-41ef-4bfa-ab27-ee32e3f7ff17","PHYSICAL","shop-all","abstract-waves-womens-joggers","Abstract Waves Women's Joggers","<p class="""">Congrats, you've found your next favorite sweatpants! Made from a soft cotton blend, these joggers feature a vibrant print that won't fade, so they can stay in your wardrobe for a long time. Each pair of joggers is hand-cut and sewn in-house after printing. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available. <br>• Slim fit<br>• Soft cotton-feel fabric face<br>• Brushed fleece fabric inside<br>• Cuffed legs<br>• Practical pockets<br>• Elastic waistband with a white drawstring<br>• Fabric: 70% polyester, 27% cotton, 3% elastane<br><br>*Garments tend to run a little small, consider sizing up one size</p>","6016E9EAB0A07_XS","Size","XS","","","","","","","","","","","51.50","0.00","No","Unlimited","/womens-plus-sizes, /womens-accessories, /womens-tops, /abstract-waves","outerwear, casual wear, bomber jacket, women's bomber jacket, girl's bomber jacket, jacket for girls, jacket for women, plus size jacket, light jacket, spring outerwear, spring jacket, custom jacket","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184045e7f34f2efd0fd466/1612202055398/jogger.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a88553864731411da51ba/1613400152824/abstract+waves-womens-joggers-white-left+1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a885de5d7be134f1db2c7/1613400161310/abstract+waves-womens-joggers-white-right+1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a88627808c5425d2d7637/1613400167397/abstract+waves-womens-joggers-white-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8866750e046ac95d3a05/1613400170832/abstract+waves-womens-joggers-white-left.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a886d963d5726510f2cec/1613400176912/abstract+waves-womens-joggers-white-right.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8873157b8c4fb557df23/1613400182967/abstract+waves-womens-joggers-white-back.jpg"
"","f6c053a8-7162-4e7b-9e06-95c29d2bab8d","","","","","","6016E9EAB0A07_S","Size","S","","","","","","","","","","","51.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","9a656b7c-651d-48e9-bc60-c3b46c87ebd3","","","","","","6016E9EAB0A07_M","Size","M","","","","","","","","","","","51.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","bdb8c327-ed7b-4304-b593-b13dff3a500f","","","","","","6016E9EAB0A07_L","Size","L","","","","","","","","","","","51.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","559bcdb5-7d4b-4d5d-b37f-d2713558b7df","","","","","","6016E9EAB0A07_XL","Size","XL","","","","","","","","","","","51.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","01378fd2-426e-4c46-b55b-f354b53745cf","","","","","","6016E9EAB0A07_2XL","Size","2XL","","","","","","","","","","","54.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e6daa10e-8d9a-4031-a02b-ae91fe444696","","","","","","6016E9EAB0A07_3XL","Size","3XL","","","","","","","","","","","54.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6016eb240d9e4f27e3288b54","e5dff34b-bb1d-4cb8-b6eb-48b05e6ea537","PHYSICAL","shop-all","abstract-waves-bomber-jacket","Abstract Waves Bomber Jacket","<p class="""">From catwalks to a stroll through the park, a layered look is all the rage now. Add a little zing to your wardrobe with this custom-designed Bomber Jacket. Wear it on a basic t-shirt, or layer it on top of a warm hoodie—it’ll look great either way. With a brushed fleece inside and a relaxed unisex fit, this Bomber Jacket is both comfy and stylish. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available. <br>• Brushed fleece fabric inside<br>• Unisex fit<br>• Overlock seams<br>• Sturdy neck tape<br>• Silver YKK zipper<br>• 2 self-fabric pockets<br>• Fabric: 100% polyester<br><br>*Garments tend to run a little small, consider sizing up one size</p>","6016EB23DE235_XS","Size","XS","","","","","","","","","","","67.00","0.00","No","Unlimited","/womens-plus-sizes, /womens-bottoms, /abstract-waves","outerwear, casual wear, bomber jacket, women's bomber jacket, girl's bomber jacket, jacket for girls, jacket for women, plus size jacket, light jacket, spring outerwear, spring jacket, custom jacket","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a819af0571f68b00c6d3e/1613398429937/abstract+waves-bomber-jacket-white-left.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a81a209d4e815e34b558a/1613398437037/abstract+waves-bomber-jacket-white-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a81a7fdf5dc081fbc6e89/1613398442516/abstract+waves-bomber-jacket-white-righ.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a81ac157b8c4fb5574686/1613398448160/abstract+waves-bomber-jacket-white-back.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a81c0bef96220f13f4811/1613398465749/bomber+jacket.png"
"","8fdfa8c7-c7e0-40c1-8ddb-2153f9f8202a","","","","","","6016EB23DE235_S","Size","S","","","","","","","","","","","67.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","4f727c80-e79a-4e12-bd1c-00566840ca04","","","","","","6016EB23DE235_M","Size","M","","","","","","","","","","","67.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","000cc248-c9e3-472b-a898-33dc2e906d23","","","","","","6016EB23DE235_L","Size","L","","","","","","","","","","","67.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6fa3daba-bb9e-4a73-b55e-df1a3a531243","","","","","","6016EB23DE235_XL","Size","XL","","","","","","","","","","","67.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c1ccea3b-ac3d-4a59-a704-118e9e457f29","","","","","","6016EB23DE235_2XL","Size","2XL","","","","","","","","","","","69.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","d247fecb-c492-4042-927e-f9092c5e34b0","","","","","","6016EB23DE235_3XL","Size","3XL","","","","","","","","","","","69.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6016eca00d9e4f27e3288ba8","16e2208f-275c-417d-a386-1a367ba416c1","PHYSICAL","shop-all","abstract-waves-shorts","Abstract Waves Shorts","<p class="""">Leggings might just be the most comfortable piece of clothing ever invented, and these legging shorts are the epitome of comfort and ease. The soft fabric and flattering fit mean that these shorts are perfect for evening runs, lounging on the couch, or everything in between. Each pair of shorts is hand-cut and sewn in-house after printing. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available. <br>• This fabric has a 38-40 UPF (ultraviolet protection factor)<br>• Four-way stretch, which means fabric stretches and recovers both on the cross and lengthwise grains<br>• Made with a smooth and comfortable microfiber yarn<br>• Overlock and cover stitch<br>• Elastic waistband<br>• Printed, cut, and hand-sewn by our in-house team<br>• Fabric: 82% polyester, 18% spandex to move when you do<br><br>*Garments tend to run a little small, consider sizing up one size<br><br>**Please note that contact with rough surfaces and velcro fasteners should be avoided since they can pull out the white fibers in the fabric, damaging the leggings’ appearance.</p>","6016EC9F82E18_XS","Size","XS","","","","","","","","","","","24.50","0.00","No","Unlimited","/womens-plus-sizes, /womens-bottoms, /abstract-waves","sportswear, activewear, gym wear, fitness, fitness wear, shorts, bike shorts, gym fashion, workout, streetwear, stretch pants, loungewear","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8526378d1c246232284d/1613399339021/all-over-print-shorts-white-front-60159d405d145.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a852b1140e20c404ab083/1613399343332/all-over-print-shorts-white-left-front-60159d405d32b.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a852dab0deb12bbadaa63/1613399347013/all-over-print-shorts-white-front-60159d405d05e.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a8532e5d7be134f1d6bb4/1613399350211/Abstract+Waves+bike+shorts+back+1.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a85471ac7f359953a17e1/1613399372575/all-over-print-shorts-white-back-60159d405d1dc.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a854bfcff027e851d0c3e/1613399373511/all-over-print-shorts-white-front-60159d405d421.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60183f81c8f9782a0f73a650/1612201865904/bike+shorts.png"
"","5b954272-ce44-45ed-ae6b-b0e81e59ee94","","","","","","6016EC9F82E18_S","Size","S","","","","","","","","","","","24.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","fbf4e203-8a40-42ac-ad9e-89acb4780edd","","","","","","6016EC9F82E18_M","Size","M","","","","","","","","","","","24.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
